Departure,Arrival,Departure Date,Route_ID
Barcelona-Sants,Samper,1750112025-05-11,7940004040VRE
Barcelona-Sants,La Puebla de Hijar,1750112025-05-11,7940004040VRE
Barcelona-Sants,La Zaida-Sastago,1750112025-05-11,7940004040VRE
Barcelona-Sants,Quinto,1750112025-05-11,7940004040VRE
Barcelona-Sants,Zaragoza Miraflores,1750112025-05-11,7940004040VRE
Barcelona-Sants,Zaragoza Goya,1750112025-05-11,7940004040VRE
Barcelona-Sants,Zaragoza Portillo,1750112025-05-11,7940004040VRE
Barcelona-Sants,L'HOSPITALET DE L'INFANT,1805112025-05-11,7940065400VRE
Barcelona-Sants,Lametlla de Mar,1805112025-05-11,7940065400VRE
Barcelona-Sants,Lampolla-El Perello-Deltebre,1805112025-05-11,7940065400VRE
Barcelona-Sants,Tortosa,1805112025-05-11,7940065400VRE
Barcelona-Sants,Camarles-Deltebre,1805712025-05-11,7940065400VRE
Barcelona-Sants,Camp-Redo,1805712025-05-11,7940065400VRE
Barcelona-Sants,Ulldecona -Alcanar-La Senia,1818912025-05-11,7940065312VRE
Barcena,Reinosa,1810012025-05-11,1422310600VRE
Barcena,Mataporquera,1810012025-05-11,1422310600VRE
Barcena,Quintanilla de Las Torres,1810012025-05-11,1422310600VRE
Barcena,Aguilar de Campoo,1810012025-05-11,1422310600VRE
Barcena,Mave,1810012025-05-11,1422310600VRE
Barcena,Alar del Rey-San Quirce,1810012025-05-11,1422310600VRE
Barcena,Herrera de Pisuerga,1810012025-05-11,1422310600VRE
Barcena,Espinosa de Villagonzalo (apd),1810012025-05-11,1422310600VRE
Barcena,Osorno,1810012025-05-11,1422310600VRE
Barcena,Fromista,1810012025-05-11,1422310600VRE
Barcena,Pinya,1810012025-05-11,1422310600VRE
Barcena,Amusco,1810012025-05-11,1422310600VRE
Barcena,El Carrion,1810012025-05-11,1422310600VRE
Barcena,Monzon de Campos,1810012025-05-11,1422310600VRE
Barcena,Palencia,1810012025-05-11,1422310600VRE
Barcena,Venta de Banyos,1810012025-05-11,1422310600VRE
Barcena,Duenyas,1810012025-05-11,1422310600VRE
Barcena,Cubillas de Santa Marta,1810012025-05-11,1422310600VRE
Barcena,Corcos-Aguilarejo,1810012025-05-11,1422310600VRE
Barcena,Cabezon del Pisuerga,1810012025-05-11,1422310600VRE
Barcena,Valladolid-Universidad,1810012025-05-11,1422310600VRE
Barcena,Valladolid,1810012025-05-11,1422310600VRE
Barcena,Los Corrales de Buelna,1810112025-05-12,1060014223VRE
Barcena,Torrelavega,1810112025-05-12,1060014223VRE
Barcena,Renedo,1810112025-05-12,1060014223VRE
Barcena,Malianyo,1810112025-05-12,1060014223VRE
Barcena,Valdecilla,1810112025-05-12,1060014223VRE
Barcena,Santander,1810112025-05-12,1060014223VRE
Barcena,Las Caldas de Besaya,1810122025-05-19,1060014223VRE
Barra de Minyo,Ourense,1261112025-05-11,2020022100VRE
Barracas,Rubielos de Mora,1850212025-05-11,6500004040VRX
Barracas,Mora de Rubielos,1850212025-05-11,6500004040VRX
Barracas,Sarrion,1850212025-05-11,6500004040VRX
Barracas,Puebla de Valverde,1850212025-05-11,6500004040VRX
Barracas,Teruel,1850212025-05-11,6500004040VRX
Barracas,Cella,1850212025-05-11,6500004040VRX
Barracas,Santa Eulalia del Campo,1850212025-05-11,6500004040VRX
Barracas,Monreal del Campo,1850212025-05-11,6500004040VRX
Barracas,Calamocha Nueva,1850212025-05-11,6500004040VRX
Barracas,Carinyena,1850212025-05-11,6500004040VRX
Barracas,Aranyales de Muel,1850212025-05-11,6500004040VRX
Barracas,Zaragoza-Delicias,1850212025-05-11,6500004040VRX
Barracas,Ferreruela,1850222025-05-11,6500067011VRX
Barracas,Villarreal de Huerva,1850222025-05-11,6500067011VRX
Barracas,Encinacorba,1850222025-05-11,6500067011VRX
Barracas,Torrijo del Campo,1850612025-05-11,6500004040VRX
Barracas,Caminreal-Fuentes Claras,1850612025-05-11,6500004040VRX
Barracas,Villahermosa,1850622025-05-11,6500067011VRX
Barracas,Badules,1850622025-05-11,6500067011VRX
Barracas,Villadoz,1850622025-05-11,6500067011VRX
Barracas,Segorbe,1851112025-05-11,0404065000VRX
Barracas,Sagunt/sagunto,1851112025-05-11,0404065000VRX
Barracas,Valencia-Estacio del Nord,1851112025-05-11,0404065000VRX
Barrientos,Veguellina,1260012025-05-11,2020015100VRE
Barrientos,Villavante,1260012025-05-11,2020015100VRE
Barrientos,Quintana-Raneros,1260012025-05-11,2020015100VRE
Barrientos,Leon,1260012025-05-11,2020015100VRE
Barrientos,Nistal,1260112025-05-11,1510020200VRE
Barrientos,Astorga,1260112025-05-11,1510020200VRE
Barrientos,Vega-Magaz,1260112025-05-11,1510020200VRE
Barrientos,Porqueros,1260112025-05-11,1510020200VRE
Barrientos,Branyuelas,1260112025-05-11,1510020200VRE
Barrientos,La Granja de San Vicente,1260112025-05-11,1510020200VRE
Barrientos,Torre del Bierzo,1260112025-05-11,1510020200VRE
Barrientos,Bembibre,1260112025-05-11,1510020200VRE
Barrientos,San Miguel de Las Duenyas,1260112025-05-11,1510020200VRE
Barrientos,Ponferrada,1260112025-05-11,1510020200VRE
Barrientos,Palanquinos,1260212025-05-11,2020010600VRE
Barrientos,El Burgo Ranero,1260212025-05-11,2020010600VRE
Barrientos,Sahagun,1260212025-05-11,2020010600VRE
Barrientos,Grajal,1260212025-05-11,2020010600VRE
Barrientos,Villada,1260212025-05-11,2020010600VRE
Barrientos,Paredes de Nava,1260212025-05-11,2020010600VRE
Barrientos,Becerril,1260212025-05-11,2020010600VRE
Barrientos,Grijota,1260212025-05-11,2020010600VRE
Barrientos,Palencia,1260212025-05-11,2020010600VRE
Barrientos,Venta de Banyos,1260212025-05-11,2020010600VRE
Barrientos,Duenyas,1260212025-05-11,2020010600VRE
Barrientos,Cabezon del Pisuerga,1260212025-05-11,2020010600VRE
Barrientos,Valladolid-Universidad,1260212025-05-11,2020010600VRE
Barrientos,Valladolid,1260212025-05-11,2020010600VRE
Beasain,Ormaiztegui,1600012025-05-11,1160011208VRE
Beasain,Zumarraga,1600012025-05-11,1160011208VRE
Beasain,Legazpi,1600012025-05-11,1160011208VRE
Beasain,Brinkola-Onyati,1600012025-05-11,1160011208VRE
Beasain,Altsasu/alsasua-Estacion,1600012025-05-11,1160011208VRE
Beasain,Araia,1600012025-05-11,1160011208VRE
Beasain,Salvatierra/agurain,1600012025-05-11,1160011208VRE
Beasain,Alegria de Alava-Dulantzi,1600012025-05-11,1160011208VRE
Beasain,Vitoria/gasteiz,1600012025-05-11,1160011208VRE
Beasain,Nanclares/langraiz,1600012025-05-30,1160011200VRE
Beasain,La Puebla de Arganzon,1600012025-05-30,1160011200VRE
Beasain,Manzanos,1600012025-05-30,1160011200VRE
Beasain,Miranda de Ebro,1600012025-05-30,1160011200VRE
Beasain,Ordizia/ordicia,1600112025-05-11,1120011600VRE
Beasain,Tolosa,1600112025-05-11,1120011600VRE
Beasain,Villabona-Zizurkil,1600112025-05-11,1120011600VRE
Beasain,Andoain-Centro,1600112025-05-11,1120011600VRE
Beasain,Hernani-Centro,1600112025-05-11,1120011600VRE
Beasain,San Sebastian/donostia,1600112025-05-11,1120011600VRE
Beasain,Pasaia,1600112025-05-11,1120011600VRE
Beasain,Lezo-Errenteria,1600112025-05-11,1120011600VRE
Beasain,Irun,1600112025-05-11,1120011600VRE
Beasain,Briviesca,1801212025-05-11,1160010000VRX
Beasain,Burgos-Rosa Manzano,1801212025-05-11,1160010000VRX
Beasain,Venta de Banyos,1801212025-05-11,1160010000VRX
Beasain,Valladolid,1801212025-05-11,1160010000VRX
Beasain,Medina del Campo,1801212025-05-11,1160010000VRX
Beasain,Arevalo,1801212025-05-11,1160010000VRX
Beasain,Avila,1801212025-05-11,1160010000VRX
Beasain,El Escorial,1801212025-05-11,1160010000VRX
Beasain,Villalba de Guadarrama,1801212025-05-11,1160010000VRX
Beasain,Madrid-Principe Pio,1801212025-05-11,1160010000VRX
Beasain,Villaquiran,1801222025-05-11,1160010000VRX
Beasain,Quintana del Puente,1801222025-05-11,1160010000VRX
Beasain,Magaz,1801222025-05-11,1160010000VRX
Beasain,Palencia,1801232025-05-11,1160014100VRX
Beasain,Guimorcondo,1801412025-05-11,1160010000VRX
Beasain,Herradon-La Canyada,1801412025-05-11,1160010000VRX
Beasain,Navalperal,1801412025-05-11,1160010000VRX
Beasain,Las Navas del Marques,1801412025-05-11,1160010000VRX
Beasain,El Pimpollar,1801412025-05-11,1160010000VRX
Beasain,Santa Maria de La Alameda-Peguerinos,1801412025-05-11,1160010000VRX
Beasain,Robledo de Chavela,1801412025-05-11,1160010000VRX
Beasain,Zarzalejo,1801412025-05-11,1160010000VRX
Becerril,Grijota,1210012025-05-11,1541010600VRR
Becerril,Palencia,1210012025-05-11,1541010600VRR
Becerril,Venta de Banyos,1210012025-05-11,1541010600VRR
Becerril,Duenyas,1210012025-05-11,1541010600VRR
Becerril,Cubillas de Santa Marta,1210012025-05-11,1541010600VRR
Becerril,Corcos-Aguilarejo,1210012025-05-11,1541010600VRR
Becerril,Cabezon del Pisuerga,1210012025-05-11,1541010600VRR
Becerril,Valladolid-Universidad,1210012025-05-11,1541010600VRR
Becerril,Valladolid,1210012025-05-11,1541010600VRR
Becerril,Paredes de Nava,1821512025-05-11,1410015100VRE
Becerril,Cisneros,1821512025-05-11,1410015100VRE
Becerril,Villada,1821512025-05-11,1410015100VRE
Becerril,Grajal,1821512025-05-11,1410015100VRE
Becerril,Sahagun,1821512025-05-11,1410015100VRE
Becerril,El Burgo Ranero,1821512025-05-11,1410015100VRE
Becerril,Santas Martas,1821512025-05-11,1410015100VRE
Becerril,Palanquinos,1821512025-05-11,1410015100VRE
Becerril,Leon,1821512025-05-11,1410015100VRE
Bellavista,Sevilla-Virgen del Rocio,1305112025-05-11,0100751003VRX
Bellavista,Sevilla-San Bernardo,1305112025-05-11,0100751003VRX
Bellavista,Sevilla-Santa Justa,1305112025-05-11,0100751003VRX
Bellavista,Dos Hermanas,1305212025-05-11,5100301007VRX
Bellavista,Arahal,1305212025-05-11,5100301007VRX
Bellavista,Marchena,1305212025-05-11,5100301007VRX
Bellavista,Osuna,1305212025-05-11,5100301007VRX
Bell-Lloc Durgell,Lleida,1560912025-05-11,7850078400VRR
Bell-Lloc Durgell,Mollerussa,1561012025-05-11,7840078500VRR
Bell-Lloc Durgell,Golmes,1561012025-05-11,7840078500VRR
Bell-Lloc Durgell,Castellnou de Seana,1561012025-05-11,7840078500VRR
Bell-Lloc Durgell,Bellpuig,1561012025-05-11,7840078500VRR
Bell-Lloc Durgell,Anglesola,1561012025-05-11,7840078500VRR
Bell-Lloc Durgell,Tarrega,1561012025-05-11,7840078500VRR
Bell-Lloc Durgell,Cervera,1561012025-05-11,7840078500VRR
Bell-Lloc Durgell,Sant Guim de Freixenet,1562012025-05-11,7840078700VRR
Bell-Lloc Durgell,Sant Marti Sesgueioles,1562012025-05-11,7840078700VRR
Bell-Lloc Durgell,Calaf,1562012025-05-11,7840078700VRR
Bell-Lloc Durgell,Seguers-Sant Pere Sallavinera,1562012025-05-11,7840078700VRR
Bell-Lloc Durgell,Aguilar de Segarra,1562012025-05-11,7840078700VRR
Bell-Lloc Durgell,Rajadell,1562012025-05-11,7840078700VRR
Bell-Lloc Durgell,Manresa,1562012025-05-11,7840078700VRR
Bell-Lloc Durgell,Sant Vicenc de Castellet,1562012025-05-11,7840078700VRR
Bell-Lloc Durgell,Terrassa,1562012025-05-11,7840078700VRR
Bellpuig,Castellnou de Seana,1560912025-05-11,7850078400VRR
Bellpuig,Golmes,1560912025-05-11,7850078400VRR
Bellpuig,Mollerussa,1560912025-05-11,7850078400VRR
Bellpuig,Bell-Lloc Durgell,1560912025-05-11,7850078400VRR
Bellpuig,Lleida,1560912025-05-11,7850078400VRR
Bellpuig,Anglesola,1561012025-05-11,7840078500VRR
Bellpuig,Tarrega,1561012025-05-11,7840078500VRR
Bellpuig,Cervera,1561012025-05-11,7840078500VRR
Bellpuig,Sant Guim de Freixenet,1562012025-05-11,7840078700VRR
Bellpuig,Sant Marti Sesgueioles,1562012025-05-11,7840078700VRR
Bellpuig,Calaf,1562012025-05-11,7840078700VRR
Bellpuig,Seguers-Sant Pere Sallavinera,1562012025-05-11,7840078700VRR
Bellpuig,Aguilar de Segarra,1562012025-05-11,7840078700VRR
Bellpuig,Rajadell,1562012025-05-11,7840078700VRR
Bellpuig,Manresa,1562012025-05-11,7840078700VRR
Bellpuig,Sant Vicenc de Castellet,1562012025-05-11,7840078700VRR
Bellpuig,Terrassa,1562012025-05-11,7840078700VRR
Bembibre,Astorga,0062112025-05-11,2230871801GL023
Bembibre,Leon,0062112025-05-11,2230871801GL023
Bembibre,Palencia,0062112025-05-11,2230871801GL023
Bembibre,Burgos-Rosa Manzano,0062112025-05-11,2230871801GL023
Bembibre,Miranda de Ebro,0062112025-05-11,2230871801GL023
Bembibre,Vitoria/gasteiz,0062112025-05-11,2230871801GL023
Bembibre,Pamplona/irunya,0062112025-05-11,2230871801GL023
Bembibre,Tafalla,0062112025-05-11,2230871801GL023
Bembibre,Castejon de Ebro,0062112025-05-11,2230871801GL023
Bembibre,Tudela de Navarra,0062112025-05-11,2230871801GL023
Bembibre,Zaragoza-Delicias,0062112025-05-11,2230871801GL023
Bembibre,Lleida,0062112025-05-11,2230871801GL023
Bembibre,Camp Tarragona,0062112025-05-11,2230871801GL023
Bembibre,Barcelona-Sants,0062112025-05-11,2230871801GL023
Bembibre,Ponferrada,0062212025-05-11,7180122308GL023
Bembibre,O Barco de Valdeorras,0062212025-05-11,7180122308GL023
Bembibre,A Rua-Petin,0062212025-05-11,7180122308GL023
Bembibre,San Clodio-Quiroga,0062212025-05-11,7180122308GL023
Bembibre,Monforte de Lemos,0062212025-05-11,7180122308GL023
Bembibre,Ourense,0062212025-05-11,7180122308GL023
Bembibre,Guillarei,0062212025-05-11,7180122308GL023
Bembibre,O Porrinyo,0062212025-05-11,7180122308GL023
Bembibre,Redondela,0062212025-05-11,7180122308GL023
Bembibre,Vigo Guixar,0062212025-05-11,7180122308GL023
Bembibre,Santiago de Compostela,0062612025-05-11,7180131412GL023
Bembibre,A Corunya,0062612025-05-11,7180131412GL023
Bembibre,Branyuelas,0408812025-05-11,2020017000GL026
Bembibre,Veguellina,0408812025-05-11,2020017000GL026
Bembibre,Valladolid,0408812025-05-11,2020017000GL026
Bembibre,Segovia Guiomar,0408812025-05-11,2020017000GL026
Bembibre,Madrid-Chamartin,0408812025-05-11,2020017000GL026
Bembibre,San Miguel de Las Duenyas,0417912025-05-11,1700020200GL026
Bembibre,Torre del Bierzo,1260012025-05-11,2020015100VRE
Bembibre,La Granja de San Vicente,1260012025-05-11,2020015100VRE
Bembibre,Porqueros,1260012025-05-11,2020015100VRE
Bembibre,Vega-Magaz,1260012025-05-11,2020015100VRE
Bembibre,Nistal,1260012025-05-11,2020015100VRE
Bembibre,Barrientos,1260012025-05-11,2020015100VRE
Bembibre,Villavante,1260012025-05-11,2020015100VRE
Bembibre,Quintana-Raneros,1260012025-05-11,2020015100VRE
Bembibre,Palanquinos,1260212025-05-11,2020010600VRE
Bembibre,El Burgo Ranero,1260212025-05-11,2020010600VRE
Bembibre,Sahagun,1260212025-05-11,2020010600VRE
Bembibre,Grajal,1260212025-05-11,2020010600VRE
Bembibre,Villada,1260212025-05-11,2020010600VRE
Bembibre,Paredes de Nava,1260212025-05-11,2020010600VRE
Bembibre,Becerril,1260212025-05-11,2020010600VRE
Bembibre,Grijota,1260212025-05-11,2020010600VRE
Bembibre,Venta de Banyos,1260212025-05-11,2020010600VRE
Bembibre,Duenyas,1260212025-05-11,2020010600VRE
Bembibre,Cabezon del Pisuerga,1260212025-05-11,2020010600VRE
Bembibre,Valladolid-Universidad,1260212025-05-11,2020010600VRE
Benacazon,Carrion de Los Cespedes,1303912025-05-11,5100343019VRX
Benacazon,Escacena,1303912025-05-11,5100343019VRX
Benacazon,La Palma del Condado,1303912025-05-11,5100343019VRX
Benacazon,Niebla,1303912025-05-11,5100343019VRX
Benacazon,San Juan del Puerto,1303912025-05-11,5100343019VRX
Benacazon,Huelva,1303912025-05-11,5100343019VRX
Benacazon,Sevilla-Santa Justa,1304112025-05-11,4301951003VRX
Benacazon,Villarrasa,1309512025-05-11,5100343019VRX
Benalua de Guadix,Guadix,1394212025-05-11,0500056312VRX
Benalua de Guadix,Finyana,1394212025-05-11,0500056312VRX
Benalua de Guadix,Gergal,1394212025-05-11,0500056312VRX
Benalua de Guadix,Gador,1394212025-05-11,0500056312VRX
Benalua de Guadix,Almeria,1394212025-05-11,0500056312VRX
Benalua de Guadix,Iznalloz,1395112025-05-11,5631205000VRX
Benalua de Guadix,Granada,1395112025-05-11,5631205000VRX
Benaojan-Montejaque,Jimera de Libar,1306212025-05-11,0203055020VRX
Benaojan-Montejaque,Cortes de La Frontera,1306212025-05-11,0203055020VRX
Benaojan-Montejaque,Gaucin,1306212025-05-11,0203055020VRX
Benaojan-Montejaque,Jimena de La Frontera,1306212025-05-11,0203055020VRX
Benaojan-Montejaque,San Roque-La Linea,1306212025-05-11,0203055020VRX
Benaojan-Montejaque,Algeciras,1306212025-05-11,0203055020VRX
Benaojan-Montejaque,Ronda,1306312025-05-11,5502002030VRX
Benaojan-Montejaque,Almargen-Canyete La Real,1306312025-05-11,5502002030VRX
Benaojan-Montejaque,Campillos,1306312025-05-11,5502002030VRX
Benaojan-Montejaque,Bobadilla,1306312025-05-11,5502002030VRX
Benaojan-Montejaque,Antequera-Santa Ana,1306312025-05-11,5502002030VRX
Benaojan-Montejaque,Antequera AV,1306312025-05-11,5502002030VRX
Benaojan-Montejaque,San Pablo,1306412025-05-12,0203055020VRX
Benaojan-Montejaque,Almoraima,1306412025-05-12,0203055020VRX
Benaojan-Montejaque,Los Barrios,1306412025-05-12,0203055020VRX
Benaojan-Montejaque,Arriate,1306512025-05-11,5502002030VRX
Benaojan-Montejaque,Setenil,1306512025-05-11,5502002030VRX
Benicarlo-Penyiscola,Vinaros,0046012025-05-11,6500071801GL026
Benicarlo-Penyiscola,Laldea-Amposta-Tortosa,0046012025-05-11,6500071801GL026
Benicarlo-Penyiscola,Camp Tarragona,0046012025-05-11,6500071801GL026
Benicarlo-Penyiscola,Barcelona-Sants,0046012025-05-11,6500071801GL026
Benicarlo-Penyiscola,Castello,0046312025-05-11,7180165000GL026
Benicarlo-Penyiscola,Valencia-Estacio del Nord,0046312025-05-11,7180165000GL026
Benicarlo-Penyiscola,CAMBRILS,0069412025-05-12,5140571801GL023
Benicarlo-Penyiscola,Xativa,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Albacete-Los Llanos,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Villarrobledo,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Socuellamos,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Alcazar de San Juan,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Manzanares,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Valdepenyas,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Vilches,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Linares-Baeza,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Espeluy,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Andujar,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Cordoba,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Sevilla-Santa Justa,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Jerez de La Frontera,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Puerto de Santa Maria,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,San Fernando-Bahia Sur,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Cadiz,0069712025-05-12,7180151405GL023
Benicarlo-Penyiscola,Orpesa,0113112025-05-11,7180165000GL026
Benicarlo-Penyiscola,Sagunt/sagunto,0113112025-05-11,7180165000GL026
Benicarlo-Penyiscola,Benicassim,0137112025-05-11,7180160911GL026
Benicarlo-Penyiscola,Villena,0137112025-05-11,7180160911GL026
Benicarlo-Penyiscola,Elda-Petrer,0137112025-05-11,7180160911GL026
Benicarlo-Penyiscola,Alicante/alacant,0137112025-05-11,7180160911GL026
Benicarlo-Penyiscola,Valencia Joaquin Sorolla,0572122025-06-21,6531215410AV006
Benicarlo-Penyiscola,Cuenca Fernando Zobel,0572122025-06-21,6531215410AV006
Benicarlo-Penyiscola,Madrid-Chamartin,0572122025-06-21,6531215410AV006
Benicarlo-Penyiscola,Segovia Guiomar,0572122025-06-21,6531215410AV006
Benicarlo-Penyiscola,Valladolid,0572122025-06-21,6531215410AV006
Benicarlo-Penyiscola,Palencia,0572122025-06-21,6531215410AV006
Benicarlo-Penyiscola,Leon,0572122025-06-21,6531215410AV006
Benicarlo-Penyiscola,Oviedo,0572122025-06-21,6531215410AV006
Benicarlo-Penyiscola,Gijon,0572122025-06-21,6531215410AV006
Benicarlo-Penyiscola,Alcala de Xivert,1401412025-05-12,6540065000VRE
Benicarlo-Penyiscola,Torreblanca,1401412025-05-12,6540065000VRE
Benicarlo-Penyiscola,Vila-Real,1401412025-05-12,6540065000VRE
Benicarlo-Penyiscola,Valencia-Cabanyal,1401412025-05-12,6540065000VRE
Benicarlo-Penyiscola,Ulldecona -Alcanar-La Senia,1401612025-05-12,6500065400VRE
Benicarlo-Penyiscola,Tortosa,1401612025-05-12,6500065400VRE
Benicarlo-Penyiscola,Nules-La Vilavella,1430412025-05-12,6540065000VRR
Benicarlo-Penyiscola,Valencia F.s.l-Hospital La Fe,1430412025-05-12,6540065000VRR
Benicarlo-Penyiscola,Pucol,1430412025-05-24,6540065000VRR
Benicarlo-Penyiscola,Almassora/almazora,1443312025-05-12,6531265000VRR
Benicarlo-Penyiscola,Burriana-Alquerias Ninyo Perdido,1443312025-05-12,6531265000VRR
Benicarlo-Penyiscola,Chilches,1443312025-05-12,6531265000VRR
Benicarlo-Penyiscola,Almenara,1443312025-05-12,6531265000VRR
Benicarlo-Penyiscola,El Puig,1443312025-05-12,6531265000VRR
Benicarlo-Penyiscola,Albuixech,1443312025-05-12,6531265000VRR
Benicarlo-Penyiscola,Moncofa,1443512025-05-24,6531265000VRR
Benicarlo-Penyiscola,La Llosa,1443512025-05-24,6531265000VRR
